EP-1194599-A1	20020410	VERFAHREN ZUM HERSTELLEN VON NICHT KORNORIENTIERTEM ELEKTROBLECH	THYSSENKRUPP STAHL AG	WUPPERMANN CARL-DIETER,HAMMER BRIGITTE,FRIEDRICH KARL ERNST,KAWALLA RUDOLF,PIRCHER HANS,SCHNEIDER JUERGEN,FISCHER OLAF
EP-0311621-A1	19890419	VERFAHREN UND VORRICHTUNG ZUM ENDLOSMACHEN EINES BANDES.	TAMFELT OY AB	TALONEN TAUNO
EP-1876045-A1	20080109	Klimaanlage in einem Land-, Wasser- oder Luftfahrzeug	HYMER LEICHTMETALLBAU	SCHWEIFFELE REINHOLD,BOETZELEN RUDOLPH
EP-0961797-A1	19991208	WÄSSRIGE BINDEMITTELDISPERSION FÜR KATIONISCHE ELEKTROTAUCHLACKE	BASF COATINGS AG	REUTER HARDY,PIONTEK SUSANNE,JOUCK WALTER,HERNING THIERRY,OTT GUENTHER,HEIMANN ULRICH,GROSSE-BRINKHAUS KARL-HEINZ
EP-0355022-A1	19900221	Einrichtung und Verfahren zur mikrobiologischen Wasseraufbereitung.	METZ MANNHEIM GMBH	SCHEIBINGER LUDWIG DIPL-ING,STEINBACH PETER DR,GOTZ HELMUT
EP-0498764-A1	19920812	Vorrichtung zur Herstellung von Rohrkörpern.	MAEGERLE KARL LIZENZ	BURGER HANS
EP-0321470-A1	19890628	WASSERVERDÜNNBARE BESCHICHTUNGSZUSAMMENSETZUNGEN.	BASF LACKE & FARBEN	TREUTLEIN ROLAND,MAYENFELS PETER,MULLER BODO
EP-0107159-A1	19840502	Haarkosmetische Mittel.	HENKEL KGAA	GIEDE KARL,HOFFKES HORST DR,HOLLENBERG DETLEF DR,CORTEKAR HANS-WOLFGANG
EP-0356764-A1	19900307	Verfahren und Anordnung zur Regelung von pulssteuerbaren Brennern in einer Wärmetechnischen Anlage.	LVE VERFAHRENSELEKTRONIK GMBH	SPAHR THOMAS,NOLTE KARL DR-ING,MAIWALD DETLEF DIPL-ING,BOCK MICHAEL DIPL-ING
EP-0123182-A1	19841031	Verfahren zum Herstellen von hochintegrierten komplementären MOS-Feldeffekttransistorschaltungen.	SIEMENS AG	SCHWABE ULRICH DR PHIL,JACOBS ERWIN DR RER NAT
EP-1696181-A1	20060830	Heizkörper mit einem äusseren elektrischen Heizelement	HEATING COMPANY BVBA	STEVENS GUIDO
EP-1735093-A1	20061227	KATALYSATOR MIT EINER SILBER-VANADIUMOXIDPHASE UND EINER PROMOTORPHASE	BASF AG	BAUER STEFAN,STORCK SEBASTIAN,ROSOWSKI FRANK,NETO SAMUEL
EP-1846708-A1	20071024	KÄLTEGERÄT MIT ÖFFNUNGSBEGRENZTER KLAPPE	BSH BOSCH SIEMENS HAUSGERAETE	ZIEGLER MARTIN,JUNG CARSTEN
EP-1097246-A1	20010509	VERFAHREN UND VORRICHTUNG ZUM ABDICHTEN EINER ABSTICHÖFFNUNG IN METALLURGISCHEN GEFÄSSEN	SCHLOEMANN SIEMAG AG	WU WEI-PING,PLESCHIUTSCHNIGG FRITZ-PETER
EP-1220986-A1	20020710	INJEKTOR FÜR EIN KRAFTSTOFFEINSPRITZSYSTEM FÜR BRENNKRAFTMASCHINEN	BOSCH GMBH ROBERT	MATTES PATRICK
EP-1574622-A1	20050914	Hochwasserschutzwand	SEEMANN WOLFGANG	SEEMANN WOLFGANG
EP-0642918-A1	19950315	Steuerung einer Steinformling-Presse.	LANGENSTEIN & SCHEMANN GMBH	HOFMANN GUENTER DIPL-ING
EP-1171732-A1	20020116	VERBINDUNGSVORRICHTUNG	BOSCH GMBH ROBERT	ZELENY FRANCO,RAFF THOMAS
EP-0428137-A1	19910522	Verfahren zur Erhöhung der enzymatischen Reaktivität von Beta-Galactosidase.	BOEHRINGER MANNHEIM GMBH	GUDER HANS-JOACHIM DR RER NAT,JUNIUS-COMER MARTINA DR RER NA,HERRMANN RUPERT DR RER NAT
EP-0439559-A1	19910807	VERFAHREN ZUR DATENÜBERTRAGUNG ÜBER EINEN SERIELLEN DATENBUS IN VERTEILTEN SYSTEMEN.	BOSCH GMBH ROBERT	LOEWL WOLFGANG,KARL OTTO,GOELZER THOMAS,KLENK MARTIN,BREUSER ERICH,LOHSE MATHIAS,HOLZINGER OTTO,KELLER FRIEDER,BORST WOLFGANG,STREIB MARTIN
EP-1294667-A1	20030326	VERFAHREN ZUR HERSTELLUNG VON ALDEHYDEN	COGNIS DEUTSCHLAND GMBH	FRIESENHAGEN LOTHAR,SCHWERIN ALBRECHT,PELZER GERRIT,GUTSCHE BERNHARD
EP-0212084-A1	19870304	Gerader, allseitig abgerundeter Schaft zur Verankerung einer Hüftgelenksprothese mit Hilfe von Knochenzement.	PROTEK AG	SPOTORNO LORENZO DR-MED
EP-0701409-A1	19960320	SKISCHUH	TYROLIA FREIZEITGERAETE	FREISINGER HENRY,WITTMANN HEINZ
EP-1440783-A1	20040728	Verfahren zur Herstellung eines Verpackungsbandes	MOTECH GMBH TECHNOLOGY & SYSTE	MORTON-FINGER JUERGEN DIPL-ING
EP-0931267-A1	19990728	VERFAHREN UND ANORDNUNG ZUR STROMMESSUNG	SIEMENS AG	ERMISCH JOCHEN,BAUERSCHMIDT PETER,THIEME FRANK,STEPHAN UWE
EP-1723405-A1	20061122	VERFAHREN UND VORRICHTUNG ZUR CHARAKTERISIERUNG VON MULTIPLEN PROBEN EINER ODER VERSCHIEDENER DISPERSIONEN	L U M GES FUER LABOR	BABICK FRANK,DETLOFF TORSTEN,SOBISCH TITUS,STINTZ MICHAEL,LERCHE DIETMAR
EP-0899223-A1	19990303	Zellenradschleuse zum Dosieren von Schüttgut	WAESCHLE MASCHF GMBH	METZLER EUGEN
EP-0603638-A1	19940629	Adapter für ein Sorptionssystem und Verfahren zur Verwendung dieses Adapters.	ZEOLITH TECH	WOERZ REINER,RICHTER GERT,BECKY ANDREAS,MAIER-LAXHUBER PETER DR
EP-1388957-A1	20040211	Verfahren zur Datenübertragung	SIEMENS AG	FAERBER MICHAEL
EP-1112676-A1	20010704	VERFAHREN UND VORRICHTUNG ZUM BEARBEITEN VON SUBSTRATEN	SIEMENS PRODUCTION & LOGISTICS	SOELLNER KAI,PANZER STEFAN
EP-0759250-A1	19970226	VERFAHREN UND VORRICHTUNG ZUR REDUZIERUNG DER BEWEGUNGSUNSCHÄRFE BZW. DES BILDRAUSCHENS BEI DER ABBILDUNG VON SICH BEWEGENDEN GEGENSTÄNDEN	MANNESMANN AG	SCHOENARTZ NORBERT
EP-0455976-A1	19911113	Verfahren zum Trocknen von stückigen, biologischen Produkten.	ZWAG ZSCHOKKE WARTMANN AG	GASS ERNST,HINZ WOLFGANG
EP-0925420-A1	19990630	KLEMMBESCHLAG FÜR DIE BEFESTIGUNG VON GLASSCHEIBEN	DORMA GMBH & CO KG	BLOEBAUM ERNST UDO
EP-1709172-A1	20061011	VERFAHREN UND KIT ZUR ISOLIERUNG VON RNA	MERCK PATENT GMBH	SCHWAEMMLE ACHIM,HOLSCHUH KARL,MICHELSEN UWE
EP-0468026-A1	19920129	APATITGLASKERAMIK.	THERA GES FUER PATENTE	VOGEL WERNER,HOELAND WOLFRAM,JANA CARSTEN
EP-1341682-A1	20030910	ELEKTRISCHES ANTRIEBSSYSTEM, INSBESONDERE FÜR FAHRZEUGE	MAGNET MOTOR GMBH	SCHERG CHRISTOF,EHRHART PETER,WECK WERNER
EP-0604839-A1	19940706	Verfahren zur Herstellung vernetzter Polymerschichten mit nichtlinear optischen Eigenschaften und deren Verwendung.	BASF AG	LORKOWSKI HANS-JOACHIM PROF DR,ETZBACH KARL-HEINZ DR,KILBURG HEIKE DR,PFEIFFER KARL DR
EP-0479266-A1	19920408	Stützeinrichtung in einer Zylindergrube.	KOENIG & BAUER AG	FISCHER CHRISTIAN MARTIN MICHA,STORK DETLEF FRED
EP-0102498-A1	19840314	Katheterset.	MEHLER DORON DR	MEHLER DORON DR
EP-0698233-A1	19960228	VERFAHREN UND VORRICHTUNG ZUM BESCHICHTEN VON LEITERPLATTEN	CIBA GEIGY AG	SCHAEFER HANS-JUERGEN
EP-0763534-A1	19970319	Arylalkyl-diazinone als Phosphodiesterase IV-Hemmer	MERCK PATENT GMBH	WOLF MICHAEL DR,JONAS ROCHUS DR,BEIER NORBERT DR
EP-1697277-A1	20060906	THERMISCHE FR HZ NDMITTEL	RUAG AMMOTEC GMBH	HAGEL RAINER,BLEY ULRICH
EP-1153156-A1	20011114	VERFAHREN ZUM ABDECKEN VON VERLETZTEN SCHUTZSCHICHTSTELLEN, VORRICHTUNG ZUR DURCHFÜHRUNG DES VERFAHRENS UND EIN TRANSPORTSYSTEM	ELPATRONIC AG	TAIANA PETER,LANZ ANDREAS
EP-1256479-A1	20021113	Verfahren zur Fahrer-Typ-Erkennung	FORD GLOBAL TECH INC	BORRMANN DIRK
EP-1159443-A1	20011205	VERFAHREN ZUM IN VITRO TESTEN VON WIRKSTOFFEN, VORRICHTUNG UND DEREN VERWENDUNG	ACORDIS IND FIBERS GMBH	MEYER CHRISTOPH,LEMKE HORST-DIETER,GLOECKNER HERMA
EP-0655512-A1	19950531	Verfahren zur Herstellung einheitlicher Oxidationsschichten auf metallischen Werkstücken und Vorrichtung zur Durchführung des Verfahrens.	IPSEN IND INT GMBH	LERCHE W DR,EDENHOFER B DR
EP-1936262-A1	20080625	Projektionsscheinwerfer für Fahrzeuge	HELLA KGAA HUECK & CO	HOFMANN THOMAS,EICKMEIER MICHAEL
EP-0543082-A1	19930526	Mehrkammer-Hydrobuchse.	FREUDENBERG CARL FA	HAMAEKERS ARNO
EP-1192892-A1	20020403	Verfahren zur Erkennung der Beladung einer programmgesteuerten Geschirrspülmaschine mit Spülgut und Geschirrspülmaschine zur Durchführung des Verfahrens	MIELE & CIE	ENNEN GUENTHER DR,EKELHOFF ERIK
EP-1258239-A1	20021120	Chemisch aushärtendes Dental-Bleachingmaterial	KETTENBACH GMBH & CO KG	SUCHAN MATTHIAS DR,BUBLEWITZ ALEXANDER DR,REBER JENS-PETER DR
EP-1919778-A1	20080514	VORRICHTUNG UND VERFAHREN ZUM HÖHENAUSGLEICH IN BEHÄLTERBEHANDLUNGSMASCHINEN	KRONES AG	ROIDL WOLFGANG,EDER ERICH,HUMELE HEINZ
EP-1103200-A1	20010530	Tresor-Karte	DDS IMAGESYSTEME GMBH	EHLERS DOMINIK,BONACK ARMIN
EP-0056495-A1	19820728	Verfahren zur Herstellung eines Dosenunterteils aus Kunststoff im Spritzgussverfahren.	KAHA KUNSTSTOFFWERK HAEDRICH	HADRICH FRIEDHELM
EP-1469096-A1	20041020	Verfahren zur Herstellung von Antikorrosionsschutzüberzügen für Kühlschirme in Feuerkammern	SYSTEM SPOLKA AKCYJNA	GRZELKA RYSZARD,MIKOS MICHAL
EP-1337299-A1	20030827	BÄNDERUNG FÜR EINE ATEMSCHUTZMASKE	MSA AUER GMBH	HORN MICHAEL
EP-0951225-A1	19991027	ZAHNPFLEGEGERÄT UND VERFAHREN ZUR HERSTELLUNG VON REINIGUNGSELEMENTEN FÜR ZAHNPFLEGEGERÄTE	PEDEX & CO GMBH	WEIHRAUCH GEORG
EP-0676573-A1	19951011	Wegeventil in Grundplattenausführung.	MANNESMANN AG	GOETTLING HELMUT,MOELLER RUDOLF,MUELLER PETER,BUSCHMANN RAIMUND,SCHARNOWSKI GERHARD,LIESENHOFF THOMAS,HARTIG JENS-OLAF,GOETTLING DIANE
EP-0586938-A1	19940316	Sprengschneider für Minenverankerungen.	RHEINMETALL GMBH	BACKSTEIN GUENTER,POHL KLAUS-JUERGEN,DODEGGE ANNETTE
EP-0823077-A1	19980211	VERFAHREN ZUM ÜBERWACHEN MEHRERER REGELKREISE DURCH STELLGRADÜBERWACHUNG	DIENES APPARATEBAU GMBH	LEHLE ERHARD,GEHRMANN WOLFGANG,STRAKA DERRICK,BROSSMER MAX
EP-1163451-A1	20011219	SCHRAUBENKOMPRESSOR	GHH RAND SCHRAUBENKOMPRESSOREN	GILFERT KARL-HEINZ,ACHTELIK CARSTEN,MUERMANN WALTER,HEINZ ARNO
EP-1724389-A1	20061122	Dampfbügelsystem mit einem stationären Dampferzeuger und einem mit diesem verbundenen Bügeleisen	EUGSTER FRISMAG AG	EUGSTER ARTHUR
EP-0282770-A1	19880921	Optisch aktive (Meth)acrylamide, Verfahren zu ihrer Herstellung und ihre Verwendung zur Racematspaltung.	BAYER AG	BOMER BRUNO DR,SCHWARTZ ULRICH DR,ARLT DIETER PROF DR,GROSSER ROLF DR,PIEJKO KARL-ERWIN DR
EP-0849080-A1	19980624	Kanalabdeckung bei einem Druckzylinder einer Offsetdruckmaschine	WIFAG MASCHF	HENKE PETER,IMWINKELRIED JOHANN
EP-1395423-A1	20040310	VERBUNDBAUTEIL UND VERFAHREN ZU DESSEN HERSTELLUNG	BASF AG	SCHNELL STEPHAN
EP-0748485-A1	19961218	CHIPKARTE MIT MEHREREN MIKROKONTROLLERN	ANGEWANDTE DIGITAL ELEKTRONIK	KREFT HANS-DIEDRICH
EP-0701702-A1	19960320	VORRICHTUNG ZUR DISTANZMESSUNG	LEICA AG	EHBETS HARTMUT,BERNHARD HEINZ,HINDERLING JUERG,GIGER KURT
EP-1763431-A1	20070321	LASERSCHWEISSVERFAHREN UND -MATERIAL	CHEM FAB BUDENHEIM KG	WISSEMBORSKI RUEDIGER,KOHLPAINTNER CHRISTIAN,MARKMANN JOACHIM
EP-1554452-A1	20050720	EINLAUFBREMSE FÜR EINEN HECKDECKEL EINES KRAFTFAHRZEUGS SOWIE HECKDECKEL-ÖFFNUNGSEINRICHTUNG EINES KRAFTFAHRZEUGS	DAIMLER CHRYSLER AG	KLEEH THOMAS
EP-1674757-A1	20060628	Elastisches Lager mit einer Elastomermetallbuchse für ein Kraftfahrzeug	JOERN GMBH	ZAWADZKI BERND,SECK GERHARD,MAUZ UWE
EP-0824775-A1	19980225	MUFFE	FRIEDL WALTER	FRIEDL WALTER
EP-1819506-A1	20070822	VERFAHREN ZUR HERSTELLUNG EINES FLASCHEN- ODER SCHLAUCHARTIGEN BEHÄLTERS, INSBESONDERE SCHLAUCHBEUTELS, MIT EINEM EINGESIEGELTEN BODEN SOWIE ENTSPRECHEND HERGESTELLTER SCHLAUCHBEUTEL	HERRMANN ULTRASCHALLTECHNIK GM	MICHALSKY ANDREAS,PFROMMER JUERGEN
EP-0943296-A1	19990922	Zahnkronen und/oder Zahnbrücken	EIDGENOESS TECH HOCHSCHULE	SCHAERER PETER PROF-DR,KOCHER PETER,FILSER FRANK DIPL-ING,GAUCKLER LUDWIG PROF-DR,LUETHY HEINZ PROF-ING
EP-0269800-A1	19880608	Durchlauferhitzer für Geräte des persönlichen Bedarfs.	BRAUN AG	WONKA BORIS
EP-1458995-A1	20040922	SCHALTVORRICHTUNG FÜR EIN GETRIEBE UND VERTEILERGETRIEBE EINES KRAFTFAHRZEUGES MIT EINER SOLCHEN	MAGNA STEYR POWERTRAIN AG & CO	RIEGLER ERNST,KASSLER HELMUT
EP-0698421-A1	19960228	Kombinierte Pulverrückgewinnung mit Zyklon oder Filter sowie Pulverförderung mit einer Walze bei Zyklonbetrieb	BAUER ERICH	BAUER ERICH
EP-1905767-A1	20080402	Verfahren zur Herstellung von Glycerinacetalen	COGNIS IP MAN GMBH	ARAUJO ALEXSSANDER SHIGUERU,MIYANO MIRIAN,SATO SETSUO
EP-1290902-A1	20030312	VERFAHREN ZUR ÜBERPRÜFUNG VON ÜBERTRAGUNGSKANÄLEN IN EINEM KOMMUNIKATIONSSYSTEM MIT PERIPHEREN BAUGRUPPEN	SIEMENS AG	SILBERHORN GOTTFRIED,KARL MICHAEL-WILHELM
EP-0712788-A1	19960522	Behälter, insbesondere für den Mehrwegtransport	SCHOELLER PLAST AG	UMIKER HANS
EP-1562855-A1	20050817	KUGELAKTIVKOHLE	RVG BERLIN BRANDENBURG GES FUE	SCHOENFELD RAIK,SCHOENFELD MANFRED
EP-0754199-A1	19970122	TERPEN-COPOLYMERE	HENKEL KGAA	BEHR ARNO,PIETSCH OLIVER,HANDWERK HANS-PETER,RITTER WOLFGANG
EP-1723202-A1	20061122	PIGMENTZUBEREITUNGEN AUF BASIS VON PHTHALOCYANINPIGMENTEN	CLARIANT PRODUKTE DEUTSCHLAND	MACHOLDT HANS-TOBIAS,WEBER JOACHIM,OPRAVIL MANFRED,VENERA MAGALI
EP-1866598-A1	20071219	GEGEN ÄUSSERE EXPLOSIONSEINWIRKUNG GESCHÜTZTES, INSBESONDERE MILITÄRISCHES FAHRZEUG	KRAUSS MAFFEI WEGMANN GMBH & C	SCHLEGL EUGEN
EP-1246909-A1	20021009	VERFAHREN ZUR HERSTELLUNG VON HYDROXYNITRIL-LYASEN	EFFENBERGER FRANZ	WAJANT HARALD,EFFENBERGER FRANZ,FOERSTER SIEGFRIED
EP-1316255-A1	20030604	Verwendung von mikronisierten Mineralien als Pflanzenschutzmittel	LELAS TIHOMIR	LELAS TIHOMIR
EP-0557670-A1	19930901	Minocyclin enthaltende Pellets.	SPIRIG AG	BIRRENBACH GERD DR,JUCH ROLF-DIETER
EP-1023075-A1	20000802	FLÜSSIGE DARREICHUNGSFORMEN OXAZAPHOSPHORINHALTIGER PHARMAZEUTISCHER PRODUKTE	STADA ARZNEIMITTEL AG	BAYER MATTHIAS
EP-0362564-A1	19900411	Projektilbildende Einlage für Hohlladungen und Verfahren zum Herstellen der Einlage.	DIEHL GMBH & CO	KASPAR STEFAN,SCHARF PETER
EP-1820032-A1	20070822	VERFAHREN ZUR STROMMESSUNG MIT EINEM SHUNT UND VORRICHTUNG ZUR STROMMESSUNG	BOSCH GMBH ROBERT	SUTTER JOERG,SCHMITT GILLES,JAERVELAEINEN TERO
EP-1177342-A1	20020206	Verwendung textilfaseraffiner UV-Absorber	BASF AG	WAGENBLAST GERHARD,DETERING JUERGEN,BERTLEFF WERNER,KAPPES ELISABETH,HABECK THORSTEN,OTT CHRISTIAN
EP-1513669-A1	20050316	GRANULAT FÜR 3D-BINDERDRUCK, HERSTELLUNGSVERFAHREN UND ANWEN DUNGEN DAF R	DAIMLER CHRYSLER AG	SHEN JIALIN,PFEIFER ROLF
EP-0049834-A1	19820421	Entschäumungsverfahren für kontinuierliche Färbeprozesse.	BAYER AG	STEINBERGER HELMUT DR,TUSCHEN JURGEN,KORTMANN WILFRIED
EP-0011280-A1	19800528	Verfahren zur Herstellung von Organozinntrihalogeniden und ihre Verwendung.	HOECHST AG	SCHEIDL FRANZ DR,KORBANKA HELMUT DR
EP-0433743-A1	19910626	Kunststoffgehäuse für elektronische Bauteile.	TELEFUNKEN ELECTRONIC GMBH	SCHOEBERL WERNER
EP-1744158-A1	20070117	Verfahren zur Bestimmung der metabolischen Stabilität von Schlamm, insbesondere von Klärschlamm	PAULY UDO DR	REHFUS STEFAN,PAULY UDO DR
EP-0351369-A1	19900117	Vorgefertigte Fahrzeugscheibe für die Direktverglasung und Verwendung der Fahrzeugscheibe als montagefertiges Bauteil.	GURIT ESSEX AG	SAUR WOLFGANG DR,SCHREIBER HERBERT
EP-1681711-A1	20060719	Halbleiterscheibe mit Silicium-Germanium-Schicht und Verfahren zu deren Herstellung	SILTRONIC AG	HUBER ANDREAS DR,DANTZ DIRK DR,WAHLICH REINHOLD
EP-1607694-A1	20051221	Anschlussarmatur	HERZ ARMATUREN GMBH	LOMOT DIMITRI
EP-1297515-A1	20030402	ASSISTENZSYSTEM ZUR AUSWAHL VON STRECKEN	DAIMLER CHRYSLER AG	RUETHER CHRISTOPH,MUELLER MARTIN,KOBER MARKUS,KUHN WERNER,VOLLMER DIETER
EP-0717763-A1	19960626	PHOTOCHROM EINGEFÄRBTER GEGENSTAND	RODENSTOCK OPTIK G	MELZIG MANFRED
EP-1539549-A1	20050615	VORRICHTUNG ZUR ABDICHTUNG VON KUGELGELENKEN	BOSCH GMBH ROBERT	HEINRICH LAURENT
EP-0546032-A1	19930616	IMMOBILISIERUNG VON ORGANISCHEN MAKROMOLEKÜLEN ODER BIOPOLYMEREN IN EINER POLYMERMEMBRAN.	BAYER AG	HAMPP NORBERT,BRAEUCHLE CHRISTOPH,SCHOLZE JULIANE
EP-0472897-A1	19920304	Verfahren zur Abscheidung einer Kupfer enthaltenden Schicht II.	KALI CHEMIE AG	KRUCK THOMAS,TERFLOTH CHRISTIAN
EP-0197198-A1	19861015	Verfahren zum Herstellen einer die aktiven Bereiche einer hochintegrierten CMOS-Schaltung trennenden Isolation.	SIEMENS AG	BEINVOGL WILLY DR
EP-1255905-A1	20021113	BETÄTIGUNGSVORRICHTUNG	SOMMER GMBH	SOMMER UWE
EP-0995668-A1	20000426	Hohlkammer-Leichtbauteil	BAYER AG	WAGENBLAST JOACHIM DR,GOLDBACH HUBERT DIPL-ING,KOCH BORIS DIPL-ING
EP-1050419-A1	20001108	Adaptereinrichtung für eine Reifen-Montagemaschine	CONTINENTAL AG	DIECKMANN ANDREAS,SCHUERMANN OLIVER DR
EP-1879092-A1	20080116	Verfahren zum Regeln einer Busgerätespannung und Vorschalteinrichtung	SIEMENS AG	HAIBLE JUERGEN,MUNZ DIETER,FICHTNER NORBERT
EP-1365540-A1	20031126	Datennetzschnittstelle und Kommunikationseinrichtungen mit Datennetzschnittstelle	SIEMENS AG	LUCIONI GONZALO,KRUG WILFRIED
EP-0741951-A1	19961113	FUNKSYSTEM FÜR EINE GESCHLOSSENE BENUTZERGRUPPE	ALCATEL MOBILE COMM DEUTSCH	SZABO LASZLO
EP-1525431-A1	20050427	KAMERAANORDNUNG MIT EINER SPIEGELNDEN FL CHE	DAIMLER CHRYSLER AG	WUERZ-WESSEL ALEXANDER
EP-1244566-A1	20021002	VORRICHTUNG ZUM VERSTELLEN DER NEIGUNG EINER SITZPLATTE EINES FAHRZEUGSITZES	GRAMMER AG	FRETSCHNER HANS-DIETER,OTT RICHARD,GRAF STEFAN,RAUM HOLGER
EP-1697640-A1	20060906	SCHALLDÄ MPFERBEFESTIGUNG	ABB TURBO SYSTEMS AG	TROENDLE ALFONS,SCHELLENBERG PETER,BAETTIG JOSEF
EP-0216826-A1	19870408	ELEKTRISCHE SENSOREN ZUR DETEKTION VON LECKS IN ROHRLEITUNGSSYSTEMEN.	SCHOEPS WILFRIED	SCHOEPS WILFRIED
EP-1490733-A1	20041229	KOLLEKTOREINHEIT MIT EINEM REFLEKTIVEN ELEMENT FÜR BELEUCHTUNGSSYSTEME MIT EINER WELLENLÄNGE KLEINER ALS 193 NM	ZEISS CARL SMT AG	WEISS MARKUS
EP-1160638-A1	20011205	Gasregelventil	HONEYWELL BV	PRAGT JOHAN H,BAARDA GERRIT JAN
EP-0456605-A1	19911113	Phosphorverbindungen.	CIBA GEIGY AG	SCHARF WOLFGANG DR,FLURY PETER DR
EP-1801056-A1	20070627	Klebeband für einen fliegenden Rollenwechsel	VITS SYSTEMS GMBH	MUELLER WALTER,UNGER UDO,KUSCHNIK HEINRICH
EP-0294711-A1	19881214	Verfahren zur Herstellung trägergebundener Enzyme.	KALI CHEMIE AG	MUCKE INGO
EP-0556626-A1	19930825	Vorrichtung zum Entfernen von Staub aus einer an einer Werkstückbearbeitungsmaschine abgesaugten Staubluft.	LAEGLER EUGEN GMBH	LAEGLER EUGEN
EP-1904728-A1	20080402	KATALYSATORSYSTEM FÜR EINEN VERBRENNUNGSMOTOR UND VERFAHREN ZU DESSEN HERSTELLUNG	SIEMENS AG	KRUEGER URSUS,ARNDT FRANK,ROENSCH HENDRIK,JENSEN JENS DAHL
EP-1728659-A1	20061206	Querträger mit integrierter Luftführung für ein Kraftfahrzeug	BEHR GMBH & CO KG	MERKLE CHRISTIAN,DERLETH MARTIN DIPL-ING,SCHMITZ JOCHEN DIPL-ING,WOLF WALTER DIPL-ING
EP-0781214-A1	19970702	STEUERUNG FÜR EINE AUTOMATISCH BETÄTIGTE KUPPLUNG	KONGSBERG AUTOMOTIVE	NORDGARD KNUT
EP-0698437-A1	19960228	Formschlüssig gesicherte Schneidplatte	WALTER AG	BOHNET SIEGFRIED,DEISS SIEGFRIED,DUERR HANS PETER,SCHNEIDER THOMAS
EP-1338847-A1	20030827	Gleichstrom-Schacht-Reaktor	OXYTEC ENERGY GMBH	FLICK THOMAS,SCHULZ MANFRED,MOESER JUERGEN
EP-0055851-A1	19820714	11-Desoxy-hetero-imino-prostacycline, Verfahren zu ihrer Herstellung und ihre Verwendung als Arzneimittel.	HOECHST AG	KNOLLE JOCHEN DR,BARTMANN WILHELM DR,RUPP RICHARD HELMUT DR,BECK GERHARD DR
EP-0413138-A1	19910220	Verfahren zur Herstellung von Zeolith Y.	DEGUSSA	HEINDL FRANK,ECKEHART ROLAND DR,KISS AKOS DR,KLEINSCHMIT PETER DR
EP-0389810-A1	19901003	Anschlussvorrichtung für Mischarmaturen.	GROHE ARMATUREN FRIEDRICH	EISBACH PETER,KRIPPENDORF MANFRED
EP-1571341-A1	20050907	Mehrstufiges Sauggebläse	BRAUN ALFONS	BRAUN ALFONS,WALTHER ROLF,WALTHER FRANK
EP-0846077-A1	19980610	VERPACKUNG FÜR FEUCHTIGKEITSEMPFINDLICHES GUT, INSBESONDERE FÜR FOTOFILME, UND VERPACKUNG MIT WENIGSTENS EINEM FILM DARIN	EMTEC MAGNETICS GMBH	REDMANN RAINER,ULBRICHT PETER,THIELE HARTMUT,THIERMANN ELTEN CARLOS ALBERTO
EP-0694499-A1	19960131	Schlauchrückholvorrichtung für Kraftstoffzapfsäulen	SCHEIDT & BACHMANN GMBH	BAUMANN GERD DIPL-ING,WELTERS JOSEF
EP-0405307-A1	19910102	Blattfeder aus Faserverbundwerkstoff.	BASF AG	JAKOBI REINHARD DR,LEONHARD CHRISTIAN,SCHUERMANN HELMUT,PAULUS WOLF-RUEDIGER
EP-0352304-A1	19900131	FAHRZEUGBORDNETZSYSTEM.	BOSCH GMBH ROBERT	HARER HELMUT,VAN WYK JACOBUS DANIEL,HENNEBERGER GERHARD
EP-1803902-A1	20070704	Vorrichtung zur Abstützung eines einen kreisförmigen Schaufelträger beabstandet umgreifenden Stellrings	SIEMENS AG	HARTMANN MARTIN,LOCH WALTER,KUEPPER ALEXANDRA,SHEVCHENKO VADIM
EP-0998681-A1	20000510	SATELLITEN-NAVIGATIONSVERFAHREN	HONEYWELL AG	GU XIAOGANG,LEIPRECHT ANSGAR
EP-0403477-A1	19901227	VERFAHREN ZUM THERMISCHEN DRUCKEN AUF EINEM TRÄGER.	SIEMENS AG	BINGER STRAASE,SCHMIDT GERALD,DREES FRIEDRICH-WILHELM
EP-0555792-A1	19930818	Verfahren und Vorrichtung zum Herstellen eines Düngemittels aus Traubentrester.	ASAM ERICH	ASAM ERICH
EP-0669315-A1	19950830	Ortho-substituierte Phenylessigsäureamide.		
EP-1536598-A1	20050601	Verfahren zur Paketierung zeitsynchroner Daten bei einer Übertragung in einem Paketdatennetz	SIEMENS AG	TUPPA WALTER DR
EP-1929131-A1	20080611	EINRICHTUNG ZUM ABKOPPELN DES ÖLDURCHFLUSSES DURCH EINEN KÜHLER	ZAHNRADFABRIK FRIEDRICHSHAFEN	FRITZER ANTON,MARTIN HANS-JOACHIM
EP-0297042-A1	19881228	Substituierte Penem-Verbindungen.	CIBA GEIGY AG	HUNGERBUHLER ERNST DR,SCARTAZZINI RICCARDO DR,LANG MARC DR
EP-1914125-A1	20080423	Innenverkleidungsteil für ein Kraftfahrzeug	GM GLOBAL TECH OPERATIONS INC	HOYER ERICH
EP-1035288-A1	20000913	Profilleiste	LORENTZ DORIS	LORENTZ KARL-HEINZ
EP-1650463-A1	20060426	Bremsvorrichtung und Verfahren zur Betätigung einer Bremsvorrichtung	FORD GLOBAL TECH LLC	FIGURA MICHAEL GEORG,KLUGE TORSTEN
